gvkey,year,level,nr,site,id,valid_scrape,timestamp,filename
023804,2015,0,0,https://www.innovagaminggroup.com,2015_023804_0_0,Collected,20150702,2015_023804_0_0.html
023804,2016,0,0,https://www.innovagaminggroup.com,2016_023804_0_0,No snapshot available,20160702,
023804,2015,1,1,https://www.innovagaminggroup.com/overview,2015_023804_1_1,Collected,20150702
023804,2015,1,2,https://www.innovagaminggroup.com/terms-of-use,2015_023804_1_2,Collected,20150702
023804,2015,1,3,https://www.innovagaminggroup.com/who-we-are,2015_023804_1_3,Collected,20150702
023804,2015,1,4,https://www.innovagaminggroup.com/contact-us,2015_023804_1_4,Collected,20150702
023804,2015,1,5,https://www.innovagaminggroup.com/javascript,2015_023804_1_5,No snapshot available,20150702
023804,2015,1,6,https://www.innovagaminggroup.com/who-we-are/management,2015_023804_1_6,Collected,20150702
023804,2015,1,7,https://www.innovagaminggroup.com/who-we-are/board-of-directors,2015_023804_1_7,Collected,20150702
023804,2015,1,8,https://www.innovagaminggroup.com/privacy-policy,2015_023804_1_8,Collected,20150702
023804,2015,1,9,https://www.innovagaminggroup.com/category/press-releases,2015_023804_1_9,Collected,20150702
